RESIDENCE,BIRTHPLACE,NATIONALITY,EG_FGN_RESIDENT,ID_TYPE,CUSTOMER_SEGMENT,INDUSTRY,JOB_TITLE,INCOME_SOURCE,SEX,TITLE,AGE,CONTACT_DATE,ACCOUNT_SINCE,DATE_TIME_LOANS,LOAN_START_DATE,LOAN_END_DATE,CUSTOMER_TYPE,KYC_DATE,KYC_REMAINING_DAYS,KYC_YEARS_INT,KYC_RISK_RATE,KYC_RISK_CATEG,CUSTOMER_STATUS,CURRENCY,INTEREST_BASIS,LOAN_MONTHS,LOAN_AMOUNT,TOTAL_LOAN_AMOUNT,TOT_INTEREST_AMT,MONTHLY_PAYMENT,CONTRACT_TYPE,ISL&SME_REPAY_TYPE,HAS_CHRG,CHRG_CODE,INTEREST_RATE,LOAN_TYPE,LOAN_SUB_TYPE,POSTING_RESTRICT,TOTAL_MONTHLY_INCOME,JOINT_SEPARAT,MARITAL_STATUS,DTI,MONTHLY_PAYMENT_BURDEN,ANNUALIZED_PAYMENT_BURDEN,CUMULATIVE_INTEREST_PCT,EFFECTIVE_INTEREST_RATE,INTEREST_TO_INCOME_RATIO,INTEREST_COVERAGE,PAYMENT_TO_LOAN_RATIO,PRINCIPAL_SHARE_PER_MONTH,LOAN_TO_INCOME_EXPOSURE,TOTAL_COST_TO_INCOME_EXPOSURE,INTEREST_SHARE_TOTAL,PRINCIPAL_SHARE_TOTAL,PRINCIPAL_TO_INTEREST_RATIO,OVERDUE_STATUS
Cairo,Cairo,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,38.25,2020-04-21,2020-04-21,2023-06-27,2020-04-26,2025-05-01,Normal,2023-03-13,929,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,200000.0,273036.8765306897,73036.87653068971,4550.614608844829,AMORT,Monthly,1,Admin Charge on LD Retail,13.0,Personal Loan,PL-MEDICAL DOCTORS,NO RESTRICTION,,,,,,,0.36518438265344855,0.07303687653068971,,3.738342731783732,0.022753073044224144,0.7325017870892606,,,0.26749821291073944,0.7325017870892606,2.738342731783732,CUR
Giza,Giza,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,33.54,2022-06-07,2022-06-07,2023-06-27,2022-06-16,2051-12-01,Normal,2022-06-07,649,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,353,730583.0,1100619.616347768,370036.6163477681,3117.902595886029,AMORT,Demand,1,Admin Charge on LD Retail,3.0,Mortgage Loan,Mortgage Loan Middle Income3%,ID Update Needed,44500.0,,,24.7330250864667,0.07006522687384334,0.8407827224861201,0.5064949722998867,0.01721795939829643,0.2826774928333843,2.974353260525393,0.004267691139659736,0.6637924575834147,0.04650876913772798,0.07006522687384334,0.33620754241658535,0.6637924575834147,1.9743532605253933,CUR
Qalyubia,Qalyubia,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,41.94,2022-03-29,2022-03-29,2022-08-01,2022-03-31,2027-04-01,Normal,2022-03-29,579,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,150000.0,223673.181904177,73673.181904177,3727.8863650696167,AMORT,Demand,1,Statement Charge for LD,17.0,Auto Loan,AL-SELF EMPL & PROF DP>40% < 50%,NO RESTRICTION,,,,,,,0.4911545460278467,0.09823090920556934,,3.0360190251467274,0.024852575767130777,0.6706212998939718,,,0.32937870010602815,0.6706212998939718,2.0360190251467274,CUR
Cairo,Cairo,EG,EG,National ID,Upper Privilege,Professionals,Businessman,Other,M,MR,72.11,2015-05-18,2015-05-18,2024-07-31,2022-05-26,2026-06-30,Normal,2021-03-08,-172,4,MEDIUM,Low Risk Customer,Low Risk,EGP,A,49,1000000.0,1497500.9782283192,497500.9782283192,30561.244453639167,AMORT,Demand,0,NO CHARGE,21.0,Personal Loan,Secured Personal Loans,KYC Update Needed,,,,,,,0.4975009782283192,0.12183697425999655,,3.010046298926206,0.030561244453639166,0.6677791965004869,,,0.33222080349951316,0.6677791965004868,2.010046298926206,PDO
Cairo,Cairo,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,34.33,2021-08-25,2021-08-25,2022-09-29,2021-09-02,2041-09-01,Normal,2021-08-25,363,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,126403.0,235200.2672616778,108797.2672616778,980.0011135903242,AMORT,Monthly,1,Stamp Duty,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,NO RESTRICTION,10760.0,,,21.858760897925446,0.0910781704080227,1.0929380448962722,0.8607174454852955,0.04303587227426477,0.5055635095802872,2.16182146097454,0.007752989356188731,0.5374271104010577,0.04894787794299876,0.0910781704080227,0.46257288959894227,0.5374271104010577,1.16182146097454,CUR
Cairo,Cairo,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,31.96,2020-02-06,2020-02-06,2023-06-27,2020-02-12,2027-08-01,Normal,2020-02-06,-202,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,198000.0,325627.0648351291,127627.06483512907,3876.512676608679,AMORT,Monthly,1,Stamp Duty,15.5,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,KYC Update Needed,10000.0,,,32.562706483512905,0.38765126766086794,4.651815211930415,0.6445811355309549,0.09208301936156499,1.8232437833589867,2.5513950763952766,0.019578346851558986,0.6080575645646993,0.2357142857142857,0.38765126766086794,0.3919424354353008,0.6080575645646993,1.5513950763952766,CUR
Cairo,Cairo,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,40.41,2020-03-08,2020-03-08,2023-06-27,2020-03-16,2040-03-01,Normal,2020-03-08,-537,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,A,240,86600.0,161138.1307790266,74538.1307790266,671.4088782459442,AMORT,Monthly,1,Stamp Duty,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,KYC Update Needed,10760.0,,,14.975662711805446,0.06239859463252269,0.7487831355902723,0.8607174454852956,0.04303587227426478,0.3463667787129489,2.1618214609745396,0.007752989356188731,0.5374271104010576,0.03353469640644362,0.06239859463252269,0.4625728895989423,0.5374271104010577,1.1618214609745399,PDO
Cairo,Cairo,EG,EG,National ID,Mass,Bank Staff,Employee,Salary,F,MRS,47.74,2010-06-10,2008-07-24,2023-06-27,2021-09-12,2028-09-25,Special,2022-08-10,713,5,LOW,Low Risk Customer,Marginally,EGP,A,84,589000.0,802314.7824767174,213314.78247671737,9551.36645805616,AMORT,Monthly,1,Stamp Duty,9.25,Personal Loan,Unsec Staff Loans-Special Offer 7 Y,Post No Debits,,,,,,,0.362164316598841,0.05173775951412015,,3.7611776041085547,0.016216241864271917,0.734125823011484,,,0.2658741769885159,0.7341258230114841,2.7611776041085547,CUR
Cairo,Cairo,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,37.73,2020-03-26,2020-03-26,2023-06-27,2020-03-31,2026-04-01,Normal,2020-03-26,-154,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,72,230000.0,341231.04582808045,111231.04582808045,4739.320080945562,AMORT,Monthly,1,Statement Charge for LD,14.000000000000002,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,KYC Update Needed,16666.0,,,20.474681736954306,0.2843705796799209,3.4124469561590507,0.48361324273078454,0.08060220712179743,1.1123549524789036,3.0677680254439914,0.02060573948237201,0.6740301118904607,0.19167433364001227,0.2843705796799209,0.32596988810953925,0.6740301118904607,2.0677680254439914,CUR
Assiut,Assiut,EG,EG,National ID,Mass,Governmental & Military Employees,Employee,Salary,M,MR,51.69,2020-04-27,2020-04-27,2023-06-27,2020-05-20,2025-06-01,Normal,2020-04-27,-122,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,80000.0,109214.7506122759,29214.750612275893,1820.245843537932,AMORT,Monthly,1,Admin Charge on LD Retail,13.0,Personal Loan,PL-MEDICAL DOCTORS,KYC Update Needed,,,,,,,0.36518438265344866,0.07303687653068973,,3.738342731783731,0.02275307304422415,0.7325017870892603,,,0.2674982129107395,0.7325017870892605,2.738342731783731,CUR
Gharbia,Gharbia,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,32.12,2020-05-06,2020-05-06,2023-06-27,2020-06-02,2026-06-01,Normal,2020-05-06,-113,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,72,165000.0,244796.18505057943,79796.18505057946,3399.947014591381,AMORT,Monthly,1,Stamp Duty,14.000000000000002,Auto Loan,Auto Loan-install-tr-Group deals,KYC Update Needed,,,,,,,0.4836132427307846,0.08060220712179743,,3.0677680254439905,0.020605739482372005,0.6740301118904607,,,0.3259698881095393,0.6740301118904608,2.067768025443991,PDO
Cairo,Cairo,EG,EG,National ID,Mass,Professionals,Employee,Salary,M,MR,36.78,2018-02-27,2018-02-27,2023-10-01,2021-08-01,2026-08-01,Normal,2025-01-28,1615,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,25000.0,35292.42162128732,10292.421621287322,588.2070270214554,AMORT,Monthly,1,Admin Charge on LD Retail,14.499999999999998,Personal Loan,Per Loan sal-Salary-tr-Group deals,Post No Debits,11000.0,SEPARATE,MARRIED,3.2084019655715745,0.053473366092859576,0.6416803931143149,0.41169686485149287,0.08233937297029857,0.1871349385688604,3.4289716181363676,0.023528281080858214,0.7083673732640878,0.03787878787878788,0.053473366092859576,0.29163262673591217,0.7083673732640878,2.4289716181363676,CUR
Qalyubia,Cairo,EG,EG,National ID,Mass,Bank Staff,Employee,Salary,M,MR,42.09,2010-06-10,2008-06-22,2023-06-27,2020-06-21,2027-06-25,Special,2022-10-12,776,5,LOW,Low Risk Customer,Marginally,EGP,A,84,485000.0,676332.2372553335,191332.23725533343,8051.574253039684,AMORT,Monthly,1,Stamp Duty,10.0,Personal Loan,Unsec Staff Loans-Special Offer 7 Y,Legal Reserved,,,,,,,0.3944994582584194,0.05635706546548849,,3.5348577268386094,0.016601184026885946,0.7171031828502056,,,0.28289681714979437,0.7171031828502056,2.5348577268386094,CUR
Qalyubia,Cairo,EG,EG,National ID,Thahabi,Governmental & Military Employees,Engineer,Salary,M,MR,51.67,2012-02-23,2012-02-23,2021-05-05,2021-03-10,2026-03-05,Normal,2022-01-09,500,5,LOW,Low Risk Customer,Marginally,EGP,A,60,160000.0,218429.5012245518,58429.50122455179,3640.491687075863,AMORT,Monthly,1,Stamp Duty,13.0,Personal Loan,Per Loan sal-Salary-tr-Group deals,KYC Update Needed,,JOINT,,,,,0.36518438265344866,0.07303687653068973,,3.738342731783731,0.022753073044224144,0.7325017870892605,,,0.2674982129107395,0.7325017870892605,2.738342731783731,CUR
Cairo,Cairo,EG,EG,National ID,Privilege,Bank Staff,Employee,Other,F,MRS,47.77,2010-06-10,2008-11-06,2022-07-25,2019-11-19,2026-11-25,Special,2021-12-22,117,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,A,84,500000.0,764062.4606485816,264062.4606485816,9095.981674387876,AMORT,Monthly,0,NO CHARGE,13.0,Personal Loan,Unsec Staff Loans-Special Offer 7 Y,Post No Debits,,,,,,,0.5281249212971633,0.07544641732816618,,2.8934914064343573,0.018191963348775753,0.6543967617196771,,,0.3456032382803229,0.6543967617196771,1.8934914064343575,CUR
Giza,Giza,EG,EG,National ID,Mass,Governmental & Military Employees,Employee,Salary,F,MRS,57.4,2018-04-23,2018-04-23,2020-11-01,2018-04-29,2025-11-01,Normal,2023-05-01,978,5,LOW,Low Risk Customer,Marginally,EGP,A,84,93000.0,161909.90125573956,68909.90125573956,1927.49882447309,AMORT,Monthly,1,Stamp Duty,17.5,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,NO RESTRICTION,,,,,,,0.7409666801692426,0.10585238288132037,,2.349588350952019,0.020725793811538603,0.5743935317031961,,,0.4256064682968039,0.5743935317031962,1.3495883509520188,CUR
Alexandria,Alexandria,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Retired,Other,M,MR,68.0,2010-12-09,1980-01-01,2023-10-26,2023-08-31,2026-08-29,Normal,2021-08-29,367,5,LOW,Low Risk Customer,Low Risk,EGP,B,36,140000.0,200389.5225423283,60389.52254232831,5566.375626175786,AMORT,Demand,0,NO CHARGE,25.0,Personal Loan,Secured Personal loan VAR-CD,Dormant Accounts Debit Restriction,,,,,,,0.43135373244520225,0.14378457748173407,,3.3182829422416944,0.03975982590125562,0.6986393211772226,,,0.3013606788227774,0.6986393211772226,2.3182829422416944,CUR
Sharqia,Sharqia,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,42.51,2017-05-09,2017-05-09,2022-09-01,2018-04-18,2025-05-01,Normal,2017-05-09,-1206,5,LOW,Low Risk Customer,Marginally,EGP,A,84,50000.0,90753.67978830665,40753.67978830663,1080.4009498607932,AMORT,Monthly,1,Statement Charge for LD,19.0,Personal Loan,Per Loan sal-Salary-tr-Group deals,KYC Update Needed,,JOINT,,,,,0.8150735957661326,0.11643908510944752,,2.2268830755829416,0.02160801899721586,0.550941847389888,,,0.4490581526101119,0.5509418473898879,1.2268830755829414,CUR
Cairo,USA,US,FGN,Passport,Upper Privilege,Studies and Consultants,Self Employed,Private business,M,MR,50.1,2023-06-19,2023-06-19,2023-10-26,2023-07-12,2029-07-09,Normal,2023-06-19,661,4,MEDIUM,with valid work permit,Non-Borrower,EGP,B,72,2300000.0,4160886.694346235,1860886.6943462351,57790.09297703105,AMORT,Demand,0,NO CHARGE,22.0,Personal Loan,Secured Personal Loans,NO RESTRICTION,100000.0,,SINGLE,41.60886694346235,0.5779009297703105,6.934811157243725,0.8090811714548849,0.13484686190914746,3.101477823910392,2.235969931424564,0.025126127381317847,0.5527667944251434,0.3194444444444444,0.5779009297703105,0.4472332055748566,0.5527667944251434,1.235969931424564,CUR
Cairo,Cairo,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Businessman,Private business,F,MRS,49.24,2019-09-05,2019-09-05,2024-07-23,2019-09-11,2025-03-04,Normal,2024-12-01,1557,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,270000.0,534119.1377453391,264119.1377453391,8901.985629088984,AMORT,Quarterly,0,NO CHARGE,31.0,Auto Loan,Auto loan - secured,NO RESTRICTION,50000.0,SEPARATE,MARRIED,10.682382754906781,0.17803971258177967,2.136476550981356,0.9782190286864411,0.1956438057372882,1.0564765509813563,2.0222659452278355,0.03297031714477401,0.505505197098428,0.09,0.1780397125817797,0.4944948029015721,0.5055051970984279,1.0222659452278358,CUR
Gharbia,Gharbia,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,40.85,2022-02-21,2022-02-21,2023-10-01,2022-07-04,2029-07-01,Normal,2022-02-21,543,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,50000.0,82823.75147879227,32823.75147879227,985.9970414141936,AMORT,Demand,1,Admin Charge on LD Retail,15.75,Personal Loan,Per Loan sal-Salary-tr-Group deals,NO RESTRICTION,,,,,,,0.6564750295758454,0.09378214708226362,,2.5232871852659944,0.019719940828283874,0.6036915631961313,,,0.3963084368038687,0.6036915631961314,1.5232871852659944,CUR
Cairo,Cairo,EG,EG,National ID,Thahabi,Governmental & Military Employees,Engineer,Salary,F,MRS,39.57,2012-03-06,2012-03-06,2023-10-01,2021-04-01,2026-04-01,Normal,2023-03-26,942,5,LOW,Low Risk Customer,Marginally,EGP,A,60,70000.0,95562.9067857414,25562.90678574139,1592.71511309569,AMORT,Monthly,1,Admin Charge on LD Retail,13.0,Personal Loan,Per Loan sal-Salary-tr-Group deals,NO RESTRICTION,,JOINT,,,,,0.36518438265344844,0.07303687653068969,,3.7383427317837334,0.022753073044224144,0.7325017870892606,,,0.26749821291073933,0.7325017870892605,2.738342731783733,CUR
Sharqia,Cairo,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,50.79,2018-10-08,2018-10-08,2023-10-01,2018-10-22,2035-04-01,Normal,2023-09-12,1112,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,192,68630.0,99839.3218527778,31209.3218527778,519.9964679832177,AMORT,Monthly,1,Stamp Duty,5.0,Mortgage Loan,Mort Loan-CBE low incom 5%,NO RESTRICTION,10760.0,,,9.278747384087156,0.048326809292120604,0.5799217115054472,0.45474751351854587,0.028421719594909117,0.1812809122489417,3.19902246911179,0.007576809966242427,0.6874045088287078,0.033220066604708796,0.048326809292120604,0.3125954911712922,0.6874045088287078,2.1990224691117906,CUR
Giza,Giza,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,54.63,2020-08-30,2020-08-30,2022-09-01,2020-09-14,2030-09-01,Normal,2020-08-30,3,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,120,144692.0,201599.6169012133,56907.6169012133,1679.9968075101108,AMORT,Monthly,1,Stamp Duty,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,NO RESTRICTION,10760.0,,,18.736023875577445,0.1561335322964787,1.8736023875577446,0.3933017506234851,0.03933017506234851,0.5288811979666664,3.5425770376428307,0.011610847921862375,0.7177196178448154,0.11206009913258984,0.1561335322964787,0.2822803821551846,0.7177196178448154,2.5425770376428307,CUR
Cairo,Cairo,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Retired,Other,M,MR,52.33,2011-03-24,2010-02-25,2023-10-10,2021-09-14,2028-09-10,Normal,2021-09-15,384,5,LOW,Low Risk Customer,Marginally,EGP,A,84,60000.0,95847.21329812374,35847.21329812374,1141.038253549092,AMORT,Monthly,1,Admin Charge on LD Retail,14.499999999999998,Personal Loan,Per Loan sal-Salary-tr-Group deals,NO RESTRICTION,,,,,,,0.597453554968729,0.08535050785267556,,2.67377027332667,0.0190173042258182,0.6259962907150536,,,0.3740037092849466,0.6259962907150534,1.6737702733266697,CUR
Cairo,Cairo,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Engineer,Private business,M,MR,33.23,2019-12-29,2019-12-29,2022-09-29,2021-05-26,2028-06-01,Normal,2024-11-19,1545,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,250000.0,399363.3887421823,149363.3887421823,4754.326056454551,AMORT,Monthly,1,Admin Charge on LD Retail,14.499999999999998,Personal Loan,Per-Loan sal-inst-tr Group deals,NO RESTRICTION,22000.0,SEPARATE,MARRIED,18.15288130646283,0.2161057298388432,2.5932687580661185,0.5974535549687291,0.08535050785267559,0.9698921346894954,2.673770273326669,0.019017304225818203,0.6259962907150534,0.13528138528138528,0.21610572983884324,0.3740037092849467,0.6259962907150534,1.6737702733266693,CUR
Giza,Giza,EG,EG,National ID,Privilege,"Others (Goodwife, Non Adult ...)",Others,Other,F,MRS,75.16,2022-06-09,2022-06-09,2023-11-03,2022-08-10,2028-05-09,Normal,2022-06-09,286,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,A,69,400000.0,606798.2738831614,206798.27388316137,8794.177882364658,AMORT,Demand,0,NO CHARGE,15.5,Personal Loan,Secured Personal Loans,Post No Debits,,,,,,,0.5169956847079035,0.08991229299267886,,2.9342521215916695,0.021985444705911645,0.6591976563153832,,,0.34080234368461676,0.6591976563153833,1.9342521215916695,PDO
Alexandria,Alexandria,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Freelancer,Private business,M,MR,46.59,2021-11-24,2021-11-24,2023-10-01,2021-11-30,2027-12-01,Normal,2021-11-24,454,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,72,500000.0,841562.0271992708,341562.0271992708,11688.361488878762,AMORT,Demand,1,Admin Charge on LD Retail,19.0,Personal Loan,P-Sel&Prof-Non Corp Relations Fixed,NO RESTRICTION,,,,,,,0.6831240543985416,0.1138540090664236,,2.463862959532954,0.023376722977757523,0.5941332710364872,,,0.4058667289635128,0.5941332710364873,1.4638629595329544,CUR
Cairo,Cairo,EG,EG,National ID,Thahabi,Professionals,Employee,Salary,M,MR,45.21,2018-09-25,2018-09-25,2023-10-01,2018-10-23,2026-11-01,Normal,2025-02-05,1623,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,96,180000.0,244281.81751853603,64281.81751853603,2544.602265818084,AMORT,Monthly,1,Stamp Duty,8.0,Mortgage Loan,Mort Loan-CBE mid incom,KYC Update Needed,50000.0,SEPARATE,MARRIED,4.885636350370721,0.050892045316361684,0.6107045437963402,0.3571212084363113,0.04464015105453891,0.16070454379634008,3.80016973614811,0.014136679254544912,0.7368538593190286,0.0375,0.05089204531636167,0.26314614068097125,0.7368538593190287,2.80016973614811,CUR
Qalyubia,Qalyubia,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,39.25,2020-01-21,2020-01-21,2023-10-01,2020-01-27,2040-01-01,Normal,2020-01-21,-218,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,128983.0,240000.9182710299,111017.91827102988,1000.0038261292912,AMORT,Monthly,1,Stamp Duty,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,KYC Update Needed,10760.0,,,22.30491805492843,0.09293715856220178,1.1152459027464214,0.8607174454852956,0.04303587227426478,0.5158825198467931,2.16182146097454,0.007752989356188731,0.5374271104010577,0.04994694857496902,0.09293715856220179,0.46257288959894227,0.5374271104010576,1.1618214609745399,CUR
Sharqia,Sharqia,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,37.64,2021-02-15,2021-02-15,2021-07-01,2021-02-28,2041-02-01,Normal,2022-10-17,781,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,123823.0,230399.6162523257,106576.61625232574,959.9984010513572,AMORT,Monthly,1,Stamp Duty,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,NO RESTRICTION,10760.0,,,21.412603740922464,0.0892191822538436,1.0706301870461232,0.8607174454852954,0.04303587227426477,0.4952444993137813,2.1618214609745396,0.0077529893561887305,0.5374271104010577,0.0479488073110285,0.08921918225384359,0.4625728895989423,0.5374271104010578,1.16182146097454,CUR
Cairo,Cairo,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,38.72,2022-06-21,2022-06-21,2022-09-01,2022-06-26,2029-07-01,Normal,2022-06-21,663,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,322000.0,576444.7903306516,254444.7903306516,6862.437980126804,AMORT,Demand,1,Stamp Duty,18.5,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,NO RESTRICTION,,,,,,,0.7902012122069926,0.11288588745814179,,2.26550046311249,0.021311919192940385,0.5585964265811115,,,0.4414035734188886,0.5585964265811114,1.26550046311249,CUR
Cairo,Cairo,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,35.92,2022-07-21,2022-07-21,2024-07-01,2022-08-31,2042-09-01,Normal,2022-07-21,693,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,1070000.0,2147978.0971752214,1077978.0971752214,8949.90873823009,AMORT,Demand,1,Stamp Duty,8.0,Mortgage Loan,Mortgage Loan-CBE Middle Incom 8%,NO RESTRICTION,44500.0,,,48.269170723038684,0.20112154467932786,2.4134585361519343,1.007456165584319,0.050372808279215954,1.2112113451406983,1.9925990173676742,0.008364400689934662,0.49814288209323143,0.10018726591760299,0.20112154467932786,0.5018571179067686,0.4981428820932315,0.9925990173676742,CUR
Beheira,Beheira,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,37.08,2022-01-25,2022-01-25,2024-07-01,2022-01-31,2029-02-01,Normal,2022-01-25,516,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,175300.0,267880.29870339273,92580.29870339272,3189.0511750403894,AMORT,Demand,1,Admin Charge on LD Retail,13.0,Personal Loan,Per Loan sal-Salary-tr-Group deals,ID Update Needed,,,,,,,0.5281249212971633,0.07544641732816618,,2.8934914064343578,0.018191963348775753,0.6543967617196771,,,0.3456032382803229,0.654396761719677,1.8934914064343575,PDO
Sharqia,Sharqia,EG,EG,National ID,Mass,Governmental & Military Employees,Employee,Salary,F,MRS,39.94,2020-10-15,2020-10-15,2024-07-01,2022-08-31,2032-09-01,Normal,2020-10-15,49,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,120,885000.0,1713377.2441292333,828377.2441292333,14278.143701076944,AMORT,Demand,1,Admin Charge on LD Retail,15.0,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,ID Update Needed,41666.0,,,41.1217118064905,0.3426809317207542,4.11217118064905,0.936019484891789,0.09360194848917891,1.9881371961052976,2.0683538282492138,0.016133495707431576,0.516523727061504,0.17700283204531272,0.3426809317207542,0.483476272938496,0.516523727061504,1.0683538282492138,CUR
Cairo,Cairo,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,44.46,2021-04-14,2021-04-14,2024-07-01,2021-04-22,2026-05-01,Normal,2021-04-14,-135,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,B,60,217800.0,317788.37039657985,99988.37039657983,5296.472839942998,AMORT,Monthly,1,Statement Charge for LD,16.0,Auto Loan,AL-SALARIED DP > 40% < 50%,KYC Update Needed,,,,,,,0.4590834269815419,0.09181668539630838,,3.178253322222861,0.024318057116359034,0.6853617699357573,,,0.31463823006424263,0.6853617699357574,2.178253322222861,PDO
